date,market_label,ticker,proxy_name,price,trailing_12m_dy,next_1m_total_return,fwd_12m_total_return_ann,etf_regime,q1,q3
2005-07-31,Austria,EWO,iShares MSCI Austria ETF,24.809999465942383,,0.08424071001673261,0.2611325654194976,,,
2005-07-31,Spain,EWP,iShares MSCI Spain ETF,35.56999969482422,,0.010402178910915438,0.2480019676006826,,,
2005-07-31,France,EWQ,iShares MSCI France ETF,25.229999542236328,,0.013476481747974445,0.21168327820440935,,,
2005-07-31,Taiwan,EWT,iShares MSCI Taiwan ETF,24.5,,-0.04081614278049739,0.012813050431800699,,,
2005-07-31,United Kingdom,EWU,iShares MSCI United Kingdom ETF,36.20000076293945,,0.03977938333955766,0.23029902787164924,,,
2005-07-31,Mexico,EWW,iShares MSCI Mexico ETF,29.43000030517578,,-0.006455702597077395,0.3713336753603913,,,
2005-07-31,South Korea,EWY,iShares MSCI South Korea ETF,35.9900016784668,,-0.024729207470463033,0.2619484909151082,,,
2005-07-31,Brazil,EWZ,iShares MSCI Brazil ETF,25.3700008392334,,0.10721298920306621,0.5830312852943287,,,
2005-07-31,South Africa,EZA,iShares MSCI South Africa ETF,39.349998474121094,,0.07496786177473136,0.2895587256212988,,,
2005-07-31,China,FXI,iShares China Large-Cap ETF,20.586666107177734,,0.00048576461127369797,0.29909624622556996,,,
2005-07-31,United States,SPY,SPDR S&P 500 ETF Trust,123.73999786376953,,-0.009374823882779992,0.05189029852798699,,,
2005-07-31,Europe,VGK,Vanguard FTSE Europe ETF,50.31999969482422,,0.02841815291349059,0.23275110935921095,,,
2005-08-31,Australia,EWA,iShares MSCI Australia ETF,18.489999771118164,,0.06057325807700198,0.2065220132047776,,,
2005-08-31,Canada,EWC,iShares MSCI Canada ETF,20.399999618530273,,0.05735302004389231,0.2215197997538636,,,
2005-08-31,Sweden,EWD,iShares MSCI Sweden ETF,21.81999969482422,,0.0325386959980849,0.2092603303914835,,,
2005-08-31,Germany,EWG,iShares MSCI Germany ETF,19.299999237060547,,0.007254003932501751,0.23812504341070717,,,
2005-08-31,Hong Kong,EWH,iShares MSCI Hong Kong ETF,13.0600004196167,,0.03981596487608896,0.1160969219824668,,,
2005-08-31,Italy,EWI,iShares MSCI Italy ETF,51.880001068115234,,0.014263949590005653,0.20391243202861564,,,
2005-08-31,Japan,EWJ,iShares MSCI Japan ETF,44.52000045776367,,0.09523804351879317,0.2370508185070903,,,
2005-08-31,Switzerland,EWL,iShares MSCI Switzerland ETF,17.780000686645508,,0.02137191539365446,0.28179376690151314,,,
2005-08-31,Malaysia,EWM,iShares MSCI Malaysia ETF,29.040000915527344,,0.008264638052177364,0.10697893739113518,,,
2005-08-31,Netherlands,EWN,iShares MSCI Netherlands ETF,19.280000686645508,,0.004668382784286829,0.28905569102870476,,,
2005-08-31,Austria,EWO,iShares MSCI Austria ETF,26.899999618530273,,0.0029735793824507972,0.16991066058145732,,,
2005-08-31,Spain,EWP,iShares MSCI Spain ETF,35.939998626708984,,0.05008340213901952,0.2763260281263684,,,
2005-08-31,France,EWQ,iShares MSCI France ETF,25.56999969482422,,0.015251689176714045,0.23872240119256527,,,
2005-08-31,Taiwan,EWT,iShares MSCI Taiwan ETF,23.5,,-0.0034042209357885156,0.07570427460672602,,,
2005-08-31,United Kingdom,EWU,iShares MSCI United Kingdom ETF,37.63999938964844,,0.007439003452212489,0.20897694763443453,,,
2005-08-31,Mexico,EWW,iShares MSCI Mexico ETF,29.239999771118164,,0.12038286901446238,0.433610170314213,,,
2005-08-31,South Korea,EWY,iShares MSCI South Korea ETF,35.099998474121094,,0.12393142106423394,0.31429490330905296,,,
2005-08-31,Brazil,EWZ,iShares MSCI Brazil ETF,28.09000015258789,,0.1861874482120145,0.41887663549147836,,,
2005-08-31,South Africa,EZA,iShares MSCI South Africa ETF,42.29999923706055,,0.08747055158742123,0.19094477112803832,,,
2005-08-31,China,FXI,iShares China Large-Cap ETF,20.59666633605957,,0.03965043403808721,0.30804072042559616,,,
2005-08-31,United States,SPY,SPDR S&P 500 ETF Trust,122.58000183105469,,0.008025979366916847,0.08501732531254236,,,
2005-08-31,Europe,VGK,Vanguard FTSE Europe ETF,51.75,,0.01314016821633257,0.2375519616232311,,,
2005-09-30,Australia,EWA,iShares MSCI Australia ETF,19.610000610351562,,-0.056093465559213795,0.11965642333376691,,,
2005-09-30,Canada,EWC,iShares MSCI Canada ETF,21.56999969482422,,-0.07278568337961855,0.1202541691546406,,,
2005-09-30,Sweden,EWD,iShares MSCI Sweden ETF,22.530000686645508,,-0.05370588802958487,0.22812754122334056,,,
2005-09-30,Germany,EWG,iShares MSCI Germany ETF,19.440000534057617,,-0.027777920723295546,0.2431767684064896,,,
2005-09-30,Hong Kong,EWH,iShares MSCI Hong Kong ETF,13.579999923706055,,-0.06995577876723369,0.06881818979567278,,,
2005-09-30,Italy,EWI,iShares MSCI Italy ETF,52.619998931884766,,-0.06119339880913699,0.18116807760755949,,,
2005-09-30,Japan,EWJ,iShares MSCI Japan ETF,48.7599983215332,,-0.006562705287693094,0.11547567024744598,,,
2005-09-30,Switzerland,EWL,iShares MSCI Switzerland ETF,18.15999984741211,,0.012665388263835009,0.27658183510361867,,,
2005-09-30,Malaysia,EWM,iShares MSCI Malaysia ETF,29.280000686645508,,-0.020491771004679027,0.0907850724185868,,,
2005-09-30,Netherlands,EWN,iShares MSCI Netherlands ETF,19.3700008392334,,-0.03304061204184805,0.32639837351571654,,,
2005-09-30,Austria,EWO,iShares MSCI Austria ETF,26.979999542236328,,-0.03447016486853105,0.18442233580240552,,,
2005-09-30,Spain,EWP,iShares MSCI Spain ETF,37.7400016784668,,-0.03232677682320728,0.27304705181121913,,,
2005-09-30,France,EWQ,iShares MSCI France ETF,25.959999084472656,,-0.03890612688423445,0.2290822291002539,,,
2005-09-30,Taiwan,EWT,iShares MSCI Taiwan ETF,23.420000076293945,,-0.05550812731289634,0.10528380378097224,,,
2005-09-30,United Kingdom,EWU,iShares MSCI United Kingdom ETF,37.91999816894531,,-0.024261539516843844,0.19026185888014036,,,
2005-09-30,Mexico,EWW,iShares MSCI Mexico ETF,32.7599983215332,,-0.021062145157057288,0.33648285815663015,,,
2005-09-30,South Korea,EWY,iShares MSCI South Korea ETF,39.45000076293945,,-0.05576648158704833,0.1793169269911128,,,
2005-09-30,Brazil,EWZ,iShares MSCI Brazil ETF,33.31999969482422,,-0.052220662733992174,0.1747892614451121,,,
2005-09-30,South Africa,EZA,iShares MSCI South Africa ETF,46.0,,-0.09184772547580511,0.011667531362202554,,,
2005-09-30,China,FXI,iShares China Large-Cap ETF,21.413333892822266,,-0.10320636117096094,0.2918194623836239,,,
2005-09-30,United States,SPY,SPDR S&P 500 ETF Trust,123.04000091552734,,-0.023650904333544442,0.10544185805429995,,,
2005-09-30,Europe,VGK,Vanguard FTSE Europe ETF,52.43000030517578,,-0.020790116894741195,0.23520124202063664,,,
2005-10-31,Australia,EWA,iShares MSCI Australia ETF,18.510000228881836,,0.018368371558957097,0.28802770426710156,,,
2005-10-31,Canada,EWC,iShares MSCI Canada ETF,20.0,,0.05249972112499601,0.2655825341300102,,,
2005-10-31,Sweden,EWD,iShares MSCI Sweden ETF,21.31999969482422,,0.007973451418616495,0.3785844754769694,,,
2005-10-31,Germany,EWG,iShares MSCI Germany ETF,18.899999618530273,,0.029629623597642096,0.3388262904298869,,,
2005-10-31,Hong Kong,EWH,iShares MSCI Hong Kong ETF,12.630000114440918,,0.019794179154311475,0.19072050587193656,,,
2005-10-31,Italy,EWI,iShares MSCI Italy ETF,49.400001525878906,,0.011336049282991922,0.30232638367381126,,,
2005-10-31,Japan,EWJ,iShares MSCI Japan ETF,48.439998626708984,,0.028901798856425742,0.14523536018887073,,,
2005-10-31,Switzerland,EWL,iShares MSCI Switzerland ETF,18.389999389648438,,0.027732692183364716,0.2901614197783995,,,
2005-10-31,Malaysia,EWM,iShares MSCI Malaysia ETF,28.68000030517578,,-0.018131009604016368,0.17611793058700465,,,
2005-10-31,Netherlands,EWN,iShares MSCI Netherlands ETF,18.729999542236328,,0.04965271324523224,0.36242995489926955,,,
2005-10-31,Austria,EWO,iShares MSCI Austria ETF,26.049999237060547,,0.02226507879552697,0.2965381482450449,,,
2005-10-31,Spain,EWP,iShares MSCI Spain ETF,36.52000045776367,,-0.008762238698206803,0.4119799030861364,,,
2005-10-31,France,EWQ,iShares MSCI France ETF,24.950000762939453,,0.014028600275985292,0.30602046137834793,,,
2005-10-31,Taiwan,EWT,iShares MSCI Taiwan ETF,22.1200008392334,,0.07323666188735656,0.21046879117022055,,,
2005-10-31,United Kingdom,EWU,iShares MSCI United Kingdom ETF,37.0,,0.001621612261040184,0.27614187478790875,,,
2005-10-31,Mexico,EWW,iShares MSCI Mexico ETF,32.06999969482422,,0.0788897513391118,0.4682391809256692,,,
2005-10-31,South Korea,EWY,iShares MSCI South Korea ETF,37.25,,0.095033374238926,0.2757017843905767,,,
2005-10-31,Brazil,EWZ,iShares MSCI Brazil ETF,31.579999923706055,,0.07029726376338363,0.35261090621932367,,,
2005-10-31,South Africa,EZA,iShares MSCI South Africa ETF,41.775001525878906,,0.07360853735795958,0.242779517161271,,,
2005-10-31,China,FXI,iShares China Large-Cap ETF,19.203332901000977,,0.05814924581959291,0.5155656997476235,,,
2005-10-31,United States,SPY,SPDR S&P 500 ETF Trust,120.12999725341797,,0.043952350532624695,0.16790407954563213,,,
2005-10-31,Europe,VGK,Vanguard FTSE Europe ETF,51.34000015258789,,0.00876502509474908,0.3079984662982298,,,
2005-11-30,Australia,EWA,iShares MSCI Australia ETF,18.850000381469727,,0.033484138320717616,0.319738531027002,,,
2005-11-30,Canada,EWC,iShares MSCI Canada ETF,21.049999237060547,,0.047483530761284864,0.23258646876857303,,,
2005-11-30,Sweden,EWD,iShares MSCI Sweden ETF,21.489999771118164,,0.07612887364127197,0.4259895159091305,,,
2005-11-30,Germany,EWG,iShares MSCI Germany ETF,19.459999084472656,,0.04964525657407104,0.36335014965120394,,,
2005-11-30,Hong Kong,EWH,iShares MSCI Hong Kong ETF,12.880000114440918,,0.007191616631392339,0.23145574988819706,,,
2005-11-30,Italy,EWI,iShares MSCI Italy ETF,49.959999084472656,,0.04406046158529153,0.36323790887087837,,,
2005-11-30,Japan,EWJ,iShares MSCI Japan ETF,49.84000015258789,,0.08969160258406572,0.11306575755018033,,,
2005-11-30,Switzerland,EWL,iShares MSCI Switzerland ETF,18.899999618530273,,0.028021686676105162,0.30326077036274945,,,
2005-11-30,Malaysia,EWM,iShares MSCI Malaysia ETF,28.15999984741211,,0.009794944921797777,0.33997747993997085,,,
2005-11-30,Netherlands,EWN,iShares MSCI Netherlands ETF,19.65999984741211,,0.05796189452930278,0.341716469403883,,,
